Income,Customer_Seniority,Numwebvisitsmonth,Id,Total_Children,Customer_Seniority_Days
82567,2012-01-18,20,47ae21b4-b5ea-4bce-a0ea-b007792d5267,0,1078
25788,2012-06-04,7,f8696880-0662-4a76-aa85-f5982c538fdf,1,940
167148,2012-12-28,21,81e6f1c4-54fb-401f-8fc3-c84a43fee210,3,733
56201,2012-02-24,16,a1af2592-58d4-47f3-8428-76f936ce87e5,0,1041
20962,2012-06-24,3,73015717-08c3-4f4b-8fa1-80e051965abb,2,920
92523,2012-12-18,11,6fc255bf-4f2a-4465-8370-264a69a2122c,1,743
128890,2012-01-06,12,20a27985-c4a1-4794-b3ef-9f6a9e5b2288,2,1090
85931,2012-07-20,27,7a0f0bf7-c95e-4d17-96ce-ac024f2c3560,2,894
56539,2012-05-06,30,e36237ce-01d7-4c38-ac09-b7f6ca3919e6,2,969
83478,2012-07-02,10,264e112b-6522-4eb5-bd99-9767b5e58127,3,912
49753,2012-02-16,32,bc5831e2-0ca3-42a0-af4f-38bdd4b2715d,1,1049
145511,2012-08-30,24,d4b59db8-6998-4cc9-83ee-8ca23a0315dd,4,853
19417,2012-05-30,24,e66c7458-c06e-45ba-ad15-c197ac48b5bc,2,945
123372,2012-04-29,11,5e696d83-0b5e-422d-8485-54edd619f0b1,0,976
74543,2012-09-30,11,3b1ca2a9-192d-4e58-884d-5a65c48dca42,1,822
82475,2012-12-26,3,a604083c-b98a-4335-ac81-b89418020348,1,735
44194,2012-01-24,12,6f638ff6-182f-4fbb-a7b3-e24127bcb642,1,1072
159794,2012-03-28,22,b22cc837-6e7e-4706-9470-920a0d2f8c9b,2,1008
49119,2012-05-07,24,ba05dc82-777f-4ce3-b485-f1fd59894db1,3,968
135300,2012-08-23,31,e8328396-8877-4742-9476-a8b6e4b7cd17,2,860
23091,2012-10-26,9,75d924ed-799f-4eff-b1b2-c8421f3c889b,2,796
151832,2012-06-07,2,22c78a48-f3c3-4a7a-8ebb-d8319a87414d,2,937
178509,2012-10-21,20,cfabbe87-ce26-4af0-9fb4-006ff1020001,1,801
70404,2012-07-21,11,75ea3dc4-816f-49fc-95fc-3e3973a98de0,3,893
167115,2012-06-07,32,48759353-8579-427d-9a62-50b117c504df,2,937
47562,2012-09-11,12,b505dbc6-9b31-4a59-b7c9-df9a03c05227,3,841
115105,2012-03-27,4,8d90df52-acc0-4aa8-80a7-36424cc1b025,2,1009
43295,2012-01-06,13,29a8eb6a-2a47-4d8d-9a43-d20061b81181,3,1090
12245,2012-09-02,11,4e4b1c19-d01d-4603-9c0d-7cc022b5ad1c,3,850
107333,2012-01-24,5,bcc89459-4632-4410-9fc1-8972a0eb80a2,2,1072
113793,2012-03-09,16,a14660f1-52fe-468f-8ec6-1f64b2b72ed3,1,1027
72766,2012-02-12,27,576965e9-83cc-4966-aac9-29cfef9912e7,4,1053
169011,2012-11-17,9,fdb82ac1-480e-4f01-8802-eecfe9b9da38,2,774
157932,2012-12-23,30,24d3bf29-2cc7-4c7c-a849-f0177e06b6c8,3,738
14164,2012-11-28,16,f7d0ba82-c03f-421f-8aa3-62426b8cb5df,1,763
52420,2012-07-17,27,f40a4d4d-d903-405d-887c-9e0fc02dbe07,2,897
76488,2012-05-02,29,8a0190dc-3392-4765-b2a6-339f5aee889b,3,973
22358,2012-05-19,8,0bed26a6-057e-418e-9906-115fe873bf12,2,956
69861,2012-05-03,32,8f301369-175e-497e-81ab-cfe73818eeef,1,972
75562,2012-10-13,22,4b7617d1-509b-46bf-a613-78a7a38e2ecb,3,809
10092,2012-06-26,31,66d38005-84ab-4444-ae7e-3b70295373a9,4,918
147222,2012-05-28,9,3f1f7e21-dcb5-4813-9b72-ca584dfa9eb2,2,947
60586,2012-04-09,22,ebd60960-7ce5-408d-b3ac-e0b00a541ba0,3,996
50196,2012-12-04,21,2ac59fe2-0fa5-4ac0-895a-1523843dd4df,3,757
82589,2012-03-18,21,7ccee7c3-078b-4ee2-a4e1-321ef576df25,2,1018
89574,2012-10-17,18,2d017509-a8b4-46d0-8506-531849bbd1e2,0,805
14817,2012-09-23,30,ccbc3ede-e402-4f22-b48b-bd0c488607f5,1,829
82752,2012-08-13,7,727c512b-7f69-4f41-ae46-e6276b2e0db8,1,870
93762,2012-06-14,32,a1d3900a-36a5-453a-a260-2c3dc67db6b5,4,930
150089,2012-05-07,25,231a4e40-0905-4eec-949a-1fe2e8bb6e5c,2,968
132279,2012-03-13,12,695084b1-bc62-4d1c-b26f-7176743883bc,1,1023
8942,2012-01-04,22,6fa9df45-76ea-44a1-b073-1303f4c186ee,2,1092
147020,2012-01-05,26,12cd1e2c-d6d8-48f6-b053-28b2d00e57db,3,1091
89060,2012-12-21,14,970c6a22-e2bf-40ec-819e-695536b2bb99,3,740
65727,2012-12-11,2,67ef0d3d-088c-4eff-a587-32a723347844,3,750
166302,2012-07-16,7,0ea83282-3dc4-43a3-9aa6-d533e740c7d5,3,898
167221,2012-10-22,13,bb90f000-48e4-4ab4-94e6-c3c6bf1c464f,2,800
66876,2012-11-25,15,e88ee69f-aaa1-4654-8b34-638361ada340,1,766
35846,2012-07-01,29,5a37d6fb-95f4-4b03-bccb-beac84d5d0b8,1,913
26325,2012-03-28,1,1522a57b-c13e-4ec6-a1c9-2c8c506d67a0,2,1008
14365,2012-12-15,17,e7e5b7e9-aa1d-435e-91ed-b4cc173f9c34,2,746
72564,2012-01-01,3,7099a423-9d78-4a03-9471-18182e224902,3,1095
126035,2012-11-09,31,190c9a8a-be6d-484a-be2d-ad296a0a60ec,1,782
46488,2012-12-03,29,6fda8a41-6790-4521-ba84-ed690404e854,1,758
155712,2012-11-27,23,9fbd80e4-4ec5-46a4-9df7-02a8be39170a,3,764
101952,2012-04-30,11,945d4daf-28fb-4bbe-bc57-b1d891c50fcc,1,975
18371,2012-09-28,30,33887e9b-90ef-4823-b507-0ac0f1c6d07e,2,824
82804,2012-03-22,6,f25dd947-d76a-40b5-96fe-64809150126b,2,1014
173766,2012-12-07,22,601f74aa-ee0e-4042-98e8-f2092824c4fd,1,754
125392,2012-01-17,2,c9c9a5e9-266e-4203-a597-00186929cd75,3,1079
56218,2012-05-14,17,1ecfdfac-9658-482a-af25-26809606bf49,2,961
144227,2012-07-11,4,273e71b9-f9c6-4ff0-b4f9-069aa21c5482,2,903
172817,2012-04-27,23,f6e7d9a0-13c0-4aef-8a9f-e41620d681f6,1,978
156640,2012-07-12,17,545aa792-5437-4a7b-9259-01abd5c362c6,3,902
94514,2012-05-19,21,365c823c-4c25-4971-8eda-84b3277285d3,1,956
76196,2012-10-29,30,f8ae102d-8fba-478a-8d65-0d13336cef7e,2,793
179118,2012-11-19,21,1c2fc2dc-9951-4468-a660-484d0dbe0050,1,772
157741,2012-03-10,18,fa3377c8-1516-4084-89e0-e0f750a06aeb,3,1026
35194,2012-06-08,8,41abcba3-4e65-43f9-bcf1-0fcae1dcf684,0,936
48352,2012-10-27,13,e21a10e4-5c72-4a43-8b08-5dbec9dcc570,0,795
100510,2012-08-29,18,e66f8ae7-be18-4d1e-a70a-427e62efbf3e,0,854
171474,2012-03-12,20,e10688d2-8643-4f19-a75f-a7f785eb3af1,2,1024
118400,2012-09-22,15,dd48d86b-9d7f-439a-b4a4-acf2de24c227,0,830
63384,2012-11-08,6,70192495-75d7-4ea4-abe8-bdce34eaa592,3,783
110766,2012-08-21,32,2a842ba4-988a-4503-bc89-5d214e606b52,2,862
163591,2012-12-05,19,57c99ffd-59e6-4b36-9a24-81fa05f478ec,4,756
161656,2012-04-29,22,b65877d4-65a8-43fc-9cca-aa069ac65359,1,976
50564,2012-02-03,3,db6ab57c-83f8-4710-b0e9-3edcb86538ef,2,1062
93186,2012-11-20,3,e31deb88-1349-4603-8660-8c0ace8668ab,1,771
143109,2012-09-10,31,e549839e-b172-40c8-8790-8b2582f33572,1,842
162529,2012-04-12,11,3f1f7d7c-6371-4b1e-a94c-7c2c8428dfcb,3,993
9068,2012-08-08,17,86fd4034-058d-49df-b6ab-e36113458deb,2,875
180058,2012-10-30,30,653c4b7f-fa37-43f4-be15-0361b56201f2,4,792
100970,2012-12-03,13,308e3435-9907-4359-9887-33f52d7b6b3f,1,758
10858,2012-02-05,9,d20e4ab7-2cd3-43d6-b141-80fe91773507,3,1060
79661,2012-06-10,1,7d9015ed-2e03-4459-b7cf-a6c1b6afe2e3,0,934
62072,2012-08-11,20,c290cef8-d331-4042-b675-c30a49ccaab1,4,872
90563,2012-06-25,7,f259e605-1d65-4724-85c1-952dbe606ea5,2,919
133075,2012-02-10,8,021664b0-7f19-477d-955c-e80822f38c87,4,1055
72771,2012-05-27,2,5d92dc4e-e479-4eb9-8627-16bb3f05a84d,3,948
150546,2012-02-15,6,0469866b-3887-4ff9-b16c-c029053f2017,2,1050
34379,2012-07-07,32,8d3523b4-c3bd-46fb-b2c5-146f0217cc96,3,907
29267,2012-02-06,14,3ccaf319-2123-497e-b34c-5407a1e3b4ec,2,1059
60524,2012-07-26,22,5f69e324-cc30-410d-b7c8-b1844cf5c820,3,888
108212,2012-03-20,21,e53c02ef-e32b-471a-b27d-39b317cacf19,3,1016
134577,2012-05-21,17,bd7724b5-c687-4838-9bbf-a9fc8855463a,0,954
76433,2012-10-15,13,5ec43f11-cad0-4197-b75f-860beeb31aec,2,807
50070,2012-04-23,7,d6c03803-6538-4a7b-bfca-3bd6fec0bdc9,3,982
109799,2012-11-03,6,ab36ad0e-dd9b-4607-88dc-3d9f9dad338f,0,788
112846,2012-05-11,14,e353d2e4-49c1-4d63-ba17-bf58e2c26522,1,964
144147,2012-11-19,17,3c374684-8cab-4f54-94bb-485b1f11b81f,0,772
162776,2012-01-04,14,56ca6af1-ca1b-473a-aec5-db85c5fa2b7a,2,1092
109974,2012-07-15,13,eadb69de-45f5-4267-a263-f8ee2162351e,2,899
101357,2012-05-06,6,c280614c-67d6-4ba7-997d-8f650201f11b,2,969
164304,2012-10-19,26,017b645f-8b9c-45bf-aeac-5487fb29abc5,3,803
171424,2012-02-02,17,9284d8ca-2c35-49fb-a3f9-b02bb8bd2400,2,1063
52521,2012-02-15,2,7a213e30-00a6-4b03-9e5e-dcc53f091217,1,1050
69904,2012-04-19,29,799bd8e9-fdc3-45fb-b3ba-b3b940567482,3,986
78204,2012-12-27,3,f9c77467-070b-4682-b719-6e30302bbed1,2,734
169961,2012-04-16,18,1f69092e-d51c-4a80-b7b7-f5b7ef0c7dcd,3,989
84926,2012-03-31,23,b125df97-922e-49a4-8d38-5eecee9f176f,1,1005
58207,2012-11-09,1,0c8cd06a-f856-4036-8513-f85c30f5b522,3,782
163072,2012-05-01,12,b015fc5f-8ce4-45cb-ad6d-8a6c07d40ebb,4,974
22402,2012-03-18,13,18182778-cf38-4973-a00c-c6e87f76dc04,2,1018
103177,2012-07-13,6,14ea95ec-ff80-4936-9ee6-3b8b668ef285,0,901
150735,2012-10-30,4,09001aa7-3f17-4027-b339-6c732c0f30e9,1,792
129892,2012-11-30,8,5d2091cf-f02a-4895-aac0-f6af72bb62f9,2,761
146130,2012-09-30,1,58d3f6f7-a74d-41ad-838b-f159a7ab94d3,4,822
31816,2012-09-12,6,dd866399-2dad-425d-bbe5-9bfba2285b6d,2,840
63635,2012-11-20,2,1923d38b-4bdc-4b6c-9934-ab25ed5da8da,2,771
137477,2012-03-27,2,b9468600-4e0e-4818-9d46-aa897ac2ac2b,2,1009
132117,2012-04-08,22,9d210f5f-baf4-4a49-874c-e4df8bbb6d38,4,997
87675,2012-06-29,27,04b7d4f1-7f4e-4efa-bee2-a479862fde9b,4,915
108494,2012-05-09,2,0f53a9f8-e8f1-49f7-bca1-407a455ae359,3,966
33536,2012-05-12,24,0e3b2623-1191-4718-8e26-2cf177a9cebe,1,963
180365,2012-02-22,28,def76761-5d17-4f1a-8b73-38be442d3ed4,3,1043
103018,2012-07-06,31,63bb15f9-864d-4bcd-8583-b24f7cb9ea82,2,908
9636,2012-12-05,24,23efd0d2-a82e-4889-bd07-ca6c6620c47b,1,756
116057,2012-02-13,25,62be1a45-1f8d-4550-b8b7-f01b9b251df6,2,1052
174177,2012-05-24,20,60dabc86-1f00-4861-9439-ae233b887f8f,3,951
25424,2012-07-02,25,e4aacd27-d6be-4eea-8c69-ac9b906728ef,1,912
127097,2012-07-05,25,f4215a5c-bebc-4fa9-8af0-f03dccbf2530,2,909
155043,2012-05-23,12,65e942e7-1e8f-4a80-8838-82f28ea85e8f,2,952
61672,2012-03-16,25,f54959c0-b33d-4422-8522-bd1c80f20ed9,0,1020
63084,2012-02-19,29,2099d204-6632-4553-b33f-9b13b0eabdbe,1,1046
49858,2012-05-20,25,bcdf78f0-03aa-4e9c-b0aa-0bc2c21251ee,3,955
40331,2012-10-10,15,be401547-8b57-47e8-aecf-d2173f84d5d3,2,812
58833,2012-09-18,11,b9fc4e84-005d-462c-b009-d2b5dc19298d,2,834
138969,2012-04-15,27,1f065db0-534f-4127-9d05-06c19e4be4cd,3,990
54521,2012-09-20,8,1dfb15f1-4b78-4aec-a013-22b481356cb8,1,832
9525,2012-11-10,2,811afddd-b30d-4793-b394-1811ee69f088,1,781
129519,2012-03-14,10,2c756484-7421-4c12-8843-420c58554709,2,1022
137037,2012-07-12,22,843beaee-e820-48bf-97e6-cb2220bd38ab,1,902
23261,2012-01-27,8,3d644198-528c-4c35-b0f1-c3d1e014b7f6,2,1069
161068,2012-01-27,13,89feaef6-d757-410a-94a7-d013a9701dda,2,1069
131907,2012-05-19,11,a98598ba-d5ff-4ad5-a676-86a08e9378b1,2,956
80038,2012-03-06,12,dc81066b-c6ca-4c9d-9471-b305c3867446,1,1030
117812,2012-11-17,23,9e3a7344-e1db-4448-88d6-7f7b1050725e,4,774
125100,2012-03-10,24,2bab48ae-03ca-443e-baa1-df75ad2ec5a5,3,1026
50631,2012-02-24,8,dc77108a-7ce2-4035-9068-33f7a7258e04,2,1041
14614,2012-03-06,18,c09a30e5-b487-4a39-896b-40a067dc7c4d,2,1030
58535,2012-09-04,2,75308a30-2d78-4a4f-9eb0-1ad910fb7f6d,3,848
140084,2012-04-05,5,825341fc-c4f9-4619-9b22-d190f31ac381,2,1000
158460,2012-11-08,17,7ffe2b25-621a-49af-859c-3b8a85683456,3,783
51226,2012-06-05,18,20ff9f45-f6a6-401a-a8d2-025f3822393c,1,939
176508,2012-04-16,28,82c70a3c-dfba-4bb7-8bc6-10276ea68689,1,989
150846,2012-07-14,8,7914325c-63ae-4211-9b6e-c1807a99f66c,3,900
52159,2012-12-09,26,df94e879-2274-4a17-a377-5c65224f1ca7,0,752
118555,2012-08-06,8,0de261b3-9b73-419c-a1ec-04082b0e90c9,2,877
154415,2012-10-16,29,fc33b890-fe96-4781-b54e-5b4f59ac531a,2,806
72959,2012-05-09,4,de9035d1-25cc-4356-b858-50b919e52088,4,966
129230,2012-03-10,31,72adaff7-59da-448f-bd9e-a24cb5279130,2,1026
105099,2012-12-18,32,05c61ded-a7c6-428b-93f9-294f13bcc510,2,743
55026,2012-06-24,1,8dddfd59-ad13-4a1e-8bc9-573fa4c8f21b,4,920
146193,2012-12-31,22,c5b15832-1b2f-475c-b597-b3ba4e993d4d,2,730
71786,2012-03-02,26,c9d31ab5-7b86-489d-a9f2-b79fdbaf9696,1,1034
79644,2012-04-16,29,2cc47385-b519-492c-ad91-b2ed30b32311,2,989
18264,2012-10-01,16,89549580-ae4b-47b5-87de-6adba969494d,3,821
112110,2012-04-20,20,7398a760-ba23-44db-81c3-bae70761b7fd,2,985
54910,2012-04-05,4,54413a73-3296-477b-812d-07fc95310cf8,1,1000
178002,2012-12-01,20,035c3771-8db0-4d3f-ba45-1bc9baf901ad,2,760
178856,2012-08-30,1,a5f75a10-15ac-45ce-8029-14e545e41271,1,853
83067,2012-01-15,28,9e99409a-97af-4ec0-b5e4-0b0a83376252,0,1081
107894,2012-04-30,18,286b4ac6-695d-4c09-895c-40c1ebe0138e,1,975
163452,2012-09-02,23,e437654a-69e2-439f-9791-ddae9e26d89b,2,850
177860,2012-03-05,28,9e31c289-b802-4a58-9708-7efa3b40ec4f,1,1031
43249,2012-10-20,29,b3eb4cfe-edf0-471e-a0bd-337980ddd8d6,2,802
95247,2012-12-12,28,cf7eae0f-5e45-4222-ab09-8f2d19f1966c,0,749
127482,2012-03-05,22,6cb480c7-ba79-4dbe-81af-752c93c4b823,3,1031
38266,2012-04-25,25,fe0a5caa-7885-434e-8d74-095760efd6b5,2,980
73906,2012-05-25,20,76af5089-4a59-4b49-86b4-3dc573680a36,4,950
48870,2012-06-13,7,6df302f3-c315-4d1b-80d0-9a9fe2eee7d4,1,931
86252,2012-10-26,13,4a982928-45f8-4d78-8106-9143515adde1,1,796
79897,2012-03-28,4,d0887553-2aab-4e95-9602-5162813bcefe,2,1008
135043,2012-05-18,16,3eff5b2a-6cdc-4f21-bf01-ecf5510eb3c5,2,957
122278,2012-06-16,4,dc993183-eb3b-4a96-a1fc-b58809d9d3a7,1,928
162557,2012-07-21,5,5f05e353-c852-4fa4-9706-b59f76f4aefa,0,893
14013,2012-05-04,29,760023b8-2a8d-4faf-a52f-158ab6a8f4ee,2,971
93223,2012-05-07,25,8d625f83-9e65-48f5-a427-25d5b0f17154,3,968
32132,2012-10-08,30,227659ea-15fb-420d-a934-2859f93d6316,3,814
29047,2012-08-07,1,39e28e8f-ba9d-4920-bce6-ceb0a1347b84,2,876
118527,2012-11-25,10,b80f449c-77a6-4e3d-b563-fd4bb3b1c072,1,766
7497,2012-04-26,10,eae88b9c-8054-4843-b66d-bfbb11bd6200,1,979
17833,2012-05-28,24,d51a0f16-b418-4564-ba37-1a53d7cfa2e1,0,947
63393,2012-02-20,16,d0090056-63b2-4f39-a0a4-d63e4bd0fb74,0,1045
95479,2012-07-23,25,3b87ad52-fb8c-4207-9d24-4a180d6798d9,2,891
55584,2012-06-05,18,a641f0b0-f18b-4c37-94a8-fa74b0802a5c,0,939
39206,2012-03-07,12,08c2b526-df22-4c80-862d-49c5008f9333,2,1029
49314,2012-12-20,16,c4bc53a2-c547-4e79-a878-7a59b84e91c7,3,741
11797,2012-10-28,27,7550b917-1ace-48e5-9906-98a983019110,3,794
145292,2012-10-08,18,c060df49-8bf6-4dd2-bf2a-890865e0f36c,1,814
160751,2012-08-14,10,20d68724-3cfd-4601-ac39-932a9795254b,1,869
120992,2012-04-27,23,baa9ae7c-4d76-4408-b6d2-ad4017e4eedf,4,978
102516,2012-01-06,8,bfb79a8f-35cd-48ea-9b0a-bfcdff56927a,1,1090
15479,2012-03-14,4,fb56460b-4b32-4fa6-b103-172d80e76875,2,1022
7079,2012-12-15,11,5e00d4fe-5dd3-4e3f-9fd1-e94896cba466,0,746
45224,2012-02-17,27,86f981b4-e7f8-419d-a62d-07dcc4ee7965,4,1048
146385,2012-06-07,27,f39e0b05-db82-41d7-92dd-45b0cf44f2b5,2,937
44040,2012-05-05,13,f0c4a382-4e4c-4b92-a6ea-794175733fa2,3,970
68745,2012-10-22,13,98ed7179-0be1-4ff7-90a5-82489467d2f4,2,800
33694,2012-11-26,6,6717901e-15d3-4fbb-a719-1e87865d3ce5,3,765
63957,2012-09-22,32,e57eb269-270d-4d5e-a01a-0324f176cd70,2,830
119947,2012-05-11,28,8db9898c-934c-45d9-ac1a-51d9db15fb52,2,964
65771,2012-07-23,20,e11d568d-2eab-4772-a729-ba8f4350b4e2,1,891
104093,2012-09-22,22,cd1ad70f-548d-4387-a2ee-a763341fbff6,1,830
53008,2012-03-23,4,74275798-6200-4d32-9010-34e7dff215bd,0,1013
31191,2012-12-24,29,4dafd725-51e5-424f-abd4-7250f78540c8,2,737
114547,2012-12-12,18,01749765-ffb2-41bd-b0d9-d5bd0b8a337b,2,749
136155,2012-02-04,19,7d2e6718-e6ab-485c-a53c-99da2c01096e,3,1061
170007,2012-05-03,19,02890b45-c160-4889-b7c1-6f40d47ef462,2,972
160317,2012-07-26,16,cf0cd835-23cf-4b23-8b5c-2986fc896102,3,888
17905,2012-10-07,18,63a46849-92d0-4c8a-8d6d-569a71fe07c2,1,815
53109,2012-11-02,5,94521e7c-8da9-4041-8ad7-10b15c360f2e,1,789
174461,2012-09-09,25,6988fb49-5f20-4607-859c-784149ce36c4,2,843
73651,2012-09-02,4,f34d6c36-8577-4faa-846f-7662477bcfd6,2,850
20054,2012-07-21,4,adbcd527-5269-4398-80ce-16be91b0618f,4,893
35254,2012-01-20,20,52a237a4-bcf6-42a9-856a-67d0f058063a,2,1076
113540,2012-11-16,23,7197690d-4b8e-4ebe-8591-68447eeb2f7d,1,775
66063,2012-01-24,18,e42764cd-1ad7-4d4f-a3da-4468a2cb151e,3,1072
17200,2012-08-05,23,071df307-9412-4267-8475-0e84f915437d,0,878
170149,2012-05-07,18,c043c641-3551-4650-bbc0-a761c246875f,4,968
71891,2012-04-06,17,57426497-dacb-4775-ac0d-6f76d401a574,4,999
29704,2012-12-23,24,53db70a2-d570-46f4-8cfc-c367c6bb45b2,2,738
108490,2012-05-21,14,0215cf78-3a74-4895-8ba2-2810b31fb611,1,954
37956,2012-03-01,28,21a71343-6912-48bb-9650-186c125d92e2,2,1035
32911,2012-10-27,2,80bc5ea3-b79d-4831-bfcb-0aae5e32cd82,1,795
88310,2012-05-14,22,1a3fc360-50d3-426b-bc8e-fa508a4f0c2f,1,961
102489,2012-07-02,3,5de07627-94bd-4f59-81b9-d06f59d184de,3,912
172854,2012-06-14,18,293a35b0-73e9-4847-9515-c60aa35eabb2,0,930
98061,2012-04-17,24,2ded23e0-c654-4ce7-907d-25e524a27676,2,988
124433,2012-09-03,19,85399e7a-6077-432e-94b8-d03c326c7042,2,849
164307,2012-06-17,7,3b094976-4d3e-487d-9b2b-b562aa2da3ff,2,927
94143,2012-04-19,26,1d1f7c20-b2e6-47d7-b608-b8e2a03740a2,1,986
147048,2012-11-08,24,db76f869-b003-4193-aee4-5cf8a3e22335,1,783
70231,2012-02-10,11,696e7830-961b-417d-89bc-db349e5c0356,1,1055
100128,2012-11-19,25,e77869ff-6721-44c0-80a7-c08e3562f84e,0,772
172923,2012-06-18,25,b3368c7f-7d93-40c2-99f4-5eac5a8dba6e,2,926
130809,2012-07-25,32,cf6ab22d-a338-4e30-ae32-a53d5c103ba8,3,889
136539,2012-05-21,32,f3ccd174-8352-4e97-8b88-4e189c9943a9,3,954
170408,2012-12-07,30,9e5c718c-daf1-4988-8bce-1c358d3066b1,3,754
43271,2012-05-26,29,7bec1107-d298-4664-ad0e-28e939e6ed8d,2,949
58081,2012-11-23,12,bae89d81-54f4-4579-b248-a10ff565c9dd,1,768
20645,2012-11-16,10,2d0e0fa1-572a-49a0-bfec-64141f221686,0,775
117743,2012-01-25,30,94065c92-c868-453e-adb2-7eb7732a9744,2,1071
92944,2012-09-30,8,a026a8cb-be71-42f5-9c80-d719d8d7bc70,3,822
151755,2012-07-28,7,e4b7c77e-f566-4611-91ff-a6a2de7f6b9e,0,886
138204,2012-10-03,19,a3406823-58da-4466-aa0b-7f6d50d371a7,2,819
149210,2012-07-19,17,9b37355f-8526-423d-9644-8991faa5a88f,1,895
45305,2012-09-15,16,9cbe18cc-8ede-44cc-9224-a6d4a14816f8,1,837
129019,2012-04-04,28,f7ea14c2-fd6d-443b-8d9e-8529f0c1337f,1,1001
115606,2012-05-17,30,1838e2c4-6cb7-4225-8bee-5bbe6b5f6bfb,1,958
156733,2012-10-05,30,219fee87-d434-415a-95fa-e1933db2f8ec,1,817
90192,2012-08-30,23,a5f65498-6df1-4506-9c6c-9bcde8a5037f,2,853
58432,2012-06-21,2,59947414-e933-4423-8e64-30174f728326,0,923
173041,2012-07-05,10,f5352789-31c3-45ac-bbb1-64d5c3e3e80f,2,909
134136,2012-07-14,24,3a92899e-90e1-4032-88cd-aa90d5238b28,2,900
21621,2012-02-01,8,f9ac93f3-a0c2-4dec-9402-0d9156ef1422,3,1064
20597,2012-08-12,21,a58deb64-2cf4-4c69-912a-a6d0451aed96,0,871
82738,2012-11-29,7,8ccf4843-4f34-49ab-9b23-c317944267bf,2,762
132508,2012-02-26,30,c3cbf759-5fba-4f7f-92cc-d07e365ef502,1,1039
176508,2012-01-24,30,73a819be-5fa8-4cad-8581-f5577ce03154,3,1072
154674,2012-10-28,20,591e16f5-a84c-47d7-82ab-60c6d403b445,3,794
67004,2012-11-02,23,35d4c80b-a58f-4673-88a2-49efa9da1001,1,789
49575,2012-10-06,13,c7cc877a-d0f3-49b5-ad43-17ec31b1fc21,1,816
163343,2012-06-25,31,e5686ea1-94f3-4776-bc7c-69a6c03f9524,2,919
167180,2012-12-28,4,bf6e13d8-986b-429f-91b4-eea5cf58a0f6,3,733
89808,2012-09-09,7,12f52246-549c-4308-87a2-210b0159e8a6,2,843
158196,2012-12-10,15,06a9e7e0-8d48-4b4a-8f6d-6ac1638fdb4f,4,751
123197,2012-11-29,12,e0cfe272-c199-4f80-8b7c-5b8549b6be2f,3,762
110706,2012-07-19,9,5edc8aa4-2b52-44c4-b219-7f1c62d93e16,4,895
62478,2012-03-04,23,bce32978-d032-4ec6-8e9f-9f445faf38c3,2,1032
173093,2012-05-05,11,3c512cbc-0bb2-4a3a-815e-a932e8bac45a,2,970
6288,2012-05-29,9,8323dbf8-1b85-43df-bc67-42e147edb4eb,3,946
118607,2012-01-09,13,11bf8747-8f14-4c7a-bb2b-1ee3c4c652ea,1,1087
112966,2012-11-20,23,670269c8-e44c-4108-bdf8-8d3eaa1ca07f,1,771
18954,2012-08-26,24,a2ad84f1-c94d-4001-b7f9-75600a6b3c25,4,857
54422,2012-10-05,27,cb0079b3-1ba8-46e7-8369-a798a2ecc5e1,3,817
20680,2012-10-06,10,953d6940-874f-4a64-a3be-e381a497e437,1,816
17434,2012-08-27,8,66e08671-ebbe-442c-a175-21ac1eca16e8,1,856
142594,2012-11-16,18,2c0a8b12-ad2e-4bb2-9e48-a8f277b23d65,3,775
60976,2012-10-06,3,627f7d32-34a8-41cb-b6db-44d7dc680055,2,816
106199,2012-12-02,29,560aa0fb-f7dd-4445-8759-b7bf4e05cff3,2,759
129495,2012-12-02,19,bfdc1fac-fa38-4edb-ab00-aa7bc8730492,2,759
161570,2012-11-24,7,8cf600ef-2d03-417d-92cf-1ad6f223c559,1,767
32322,2012-04-18,3,2fa7fa75-ffa5-4c4b-8145-b46ca0421645,0,987
84625,2012-03-23,5,5215bd15-2fb7-437f-be3f-a11cd53f2abd,1,1013
170015,2012-04-12,4,05267548-5110-41e8-b2ab-1413664ac687,3,993
60854,2012-08-06,24,0ec6a91a-6126-40f6-b978-da5e312c835f,3,877
153573,2012-01-11,14,c780ce58-92ad-4d0c-8a49-b9227f716082,2,1085
86036,2012-09-10,13,2b5ec828-f756-4775-a7f9-caadcbe19bab,3,842
133129,2012-06-22,9,b11de3fd-86d5-4db7-8a87-76e5ef81bc50,2,922
39946,2012-09-07,31,199eb22d-db14-489d-b9e2-6ebb650887cf,3,845
128261,2012-12-10,11,bc256ddf-78ff-4c7f-aa62-116dfa0654b8,0,751
19568,2012-04-04,21,15e211b9-8b21-4daf-a423-91c9ef9acca8,0,1001
74537,2012-04-22,12,314bb8c0-f7e3-4b8f-b874-e159eefbb071,2,983
100174,2012-09-02,5,c936f598-d0c3-4766-9558-e6dd1d8f699e,2,850
57158,2012-12-01,19,b7ff7ec6-276b-4cf8-b687-5b1b2713f0ce,4,760
124181,2012-02-07,15,e3d881d7-681a-4db4-9b4c-22f68776096f,4,1058
175429,2012-07-26,27,ea6762fb-2208-42de-8ace-5b9cc9aa4f82,1,888
117116,2012-02-09,28,42944b37-4cc2-4fe9-b5da-c55c049cc46e,3,1056
150138,2012-03-04,9,389d7911-4688-4b4f-a44d-f80ea58dc337,2,1032
132256,2012-05-12,16,d85447e1-2079-4a7d-923b-2e2662449b75,3,963
