Age,Job,Marital_Status,Education,Default_On_Payments,Housing,Loan,Contact,Last_Int_Duration,Int_Nr_Campaign,Passed_Days_Last_Int,Int_Prior_Campaign,Last_Campaign_Outcome,Rate_Change_Employment,Cons_Price_Idx,Cons_Conf_Idx,Euribor_3_Months,Nr_Employed,Product_Or_Service,Date,Contact_Year,Contact_Month,Contact_Day,Quarter,Income,Customer_Seniority,Numwebvisitsmonth,Total_Children,Customer_Seniority_Days,Id
41.0,admin.,married,basic_9_years,No,Yes,No,telephone,85,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2018-06-04,2018,6,Monday,2,143482,2012-12-15,4,2,746,801ca497-54ff-4abb-b19e-4f09ecce84db
25.0,admin.,single,high_school,No,Yes,No,telephone,1243,7,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,1,2017-02-28,2017,2,Tuesday,1,47572,2012-03-18,4,2,1018,23ad3c1a-20d0-461a-b683-ff9075a804a6
47.0,blue-collar,married,basic_4_years,No,Yes,No,telephone,130,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2017-01-08,2017,1,Sunday,1,162800,2012-09-22,28,3,830,c09a2f4a-315a-4de4-b352-383414cb7dee
54.0,blue-collar,divorced,unknown,No,Yes,No,telephone,339,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2015-10-14,2015,10,Wednesday,4,98899,2012-03-26,14,3,1010,b1e959be-6483-4ecf-adc1-ae0d4864d143
36.0,services,married,high_school,No,No,No,telephone,316,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2017-08-06,2017,8,Sunday,3,85139,2012-06-08,27,1,936,e32bd1b7-ba73-4ed5-b1ca-d03a146cd5f7
33.0,entrepreneur,married,university_degree,No,No,Yes,telephone,166,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2019-04-11,2019,4,Thursday,2,147853,2012-09-17,1,0,835,0206f396-25a6-4c43-a238-1176623a3602
34.0,technician,married,professional_course,No,No,No,telephone,168,8,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2017-04-25,2017,4,Tuesday,2,125505,2012-10-20,26,1,802,9c5b5fae-8fd4-4250-a206-5239c312c37f
36.0,technician,married,professional_course,No,No,Yes,telephone,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2015-05-01,2015,5,Friday,2,64458,2012-05-30,30,4,945,998386c0-b301-4e0b-a32b-1a231729f911
57.0,technician,married,basic_4_years,No,No,No,telephone,243,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2019-12-24,2019,12,Tuesday,4,78447,2012-06-08,6,0,936,d4dfe2b0-f873-4e02-9fe6-165c5cff41fb
37.0,technician,single,high_school,No,,,telephone,227,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2019-01-26,2019,1,Saturday,1,166988,2012-01-24,3,4,1072,4c9194f3-ff73-455c-96f8-0eeea3b1317b
38.0,admin.,married,university_degree,No,Yes,No,telephone,153,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2015-11-02,2015,11,Monday,4,141921,2012-12-23,22,3,738,94e5d254-d527-4b72-8dc9-10a7d2927d5b
41.0,admin.,married,professional_course,No,Yes,No,telephone,122,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2019-01-11,2019,1,Friday,1,139330,2012-08-23,32,3,860,03ee6265-0837-4747-8655-e69e0f102174
53.0,blue-collar,married,basic_6_years,No,Yes,No,telephone,232,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2019-08-26,2019,8,Monday,3,124355,2012-12-29,25,0,732,3e1f896e-9b6c-45da-a721-a518665d9e20
39.0,unemployed,single,basic_6_years,No,No,No,telephone,238,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2016-07-13,2016,7,Wednesday,3,103436,2012-02-12,22,0,1053,3894e73f-216b-451a-9cbd-b6d5d7a289b5
47.0,blue-collar,married,basic_4_years,No,Yes,No,telephone,211,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2015-05-29,2015,5,Friday,2,176145,2012-01-25,19,4,1071,85e7bc9e-cd5f-4095-85a5-01cad03f2129
33.0,blue-collar,married,basic_9_years,No,Yes,No,telephone,111,8,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2017-11-02,2017,11,Thursday,4,18683,2012-05-24,12,1,951,b5229d35-1e48-4b03-9b58-552fe6904eaf
34.0,admin.,single,high_school,No,Yes,No,telephone,161,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2016-03-09,2016,3,Wednesday,1,168169,2012-01-28,29,2,1068,78523974-d8ad-443a-8dae-40b7ce075c7a
32.0,admin.,single,university_degree,No,No,No,telephone,188,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2019-02-07,2019,2,Thursday,1,135125,2012-03-23,11,3,1013,3518d46b-b9ab-474d-8415-129acf9208b8
33.0,technician,married,university_degree,No,No,No,telephone,67,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2018-12-27,2018,12,Thursday,4,135058,2012-06-25,29,4,919,08f41d08-49e3-4563-b39b-21065bf298c4
38.0,admin.,married,university_degree,No,No,No,telephone,361,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2016-12-28,2016,12,Wednesday,4,114084,2012-09-19,25,2,833,9e2f77e3-345f-458b-97e9-990a0fded31d
48.0,blue-collar,married,basic_9_years,No,No,No,telephone,454,4,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2016-03-11,2016,3,Friday,1,68996,2012-02-11,21,2,1054,6ce28f79-c05e-4e73-9836-d4b376a64445
48.0,blue-collar,married,high_school,No,Yes,No,telephone,700,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228,0,2019-09-15,2019,9,Sunday,3,95135,2012-06-17,22,0,927,67a689ae-af29-4728-8af8-b09add928cc8
30.0,services,married,university_degree,No,Yes,No,telephone,83,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-05-20,2017,5,Saturday,2,93476,2012-11-10,17,2,781,b383eab3-f2c1-4dc2-be92-29dae7844e61
36.0,admin.,single,university_degree,No,Yes,No,telephone,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-12-22,2019,12,Sunday,4,33852,2012-07-03,2,3,911,b04ca2aa-b24f-4c4d-8d4f-4d24dcdbf388
45.0,blue-collar,married,basic_6_years,No,Yes,No,telephone,252,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2018-04-08,2018,4,Sunday,2,111706,2012-08-17,14,3,866,4b5ca42a-9e42-4319-b2b6-c26dfb8e35e0
60.0,admin.,married,university_degree,No,Yes,No,telephone,62,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-02-17,2019,2,Sunday,1,175669,2012-11-19,15,1,772,e51c3b77-6cc4-43d5-a4f6-fbf4acb3643b
32.0,self-employed,divorced,university_degree,No,No,No,telephone,559,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-08-31,2018,8,Friday,3,35565,2012-12-04,13,4,757,1df221fc-db47-4e2f-8f2d-0dcc91449fbd
33.0,admin.,married,university_degree,No,No,No,telephone,190,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-01-10,2016,1,Sunday,1,29617,2012-12-15,32,2,746,f832dcde-0783-4c0f-b443-48aba7fa4a9c
35.0,admin.,single,high_school,No,No,No,telephone,10,5,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2016-06-18,2016,6,Saturday,2,125939,2012-07-23,10,2,891,85d99cee-da4b-4c3c-b54e-68989540c0e2
48.0,admin.,married,high_school,No,No,No,telephone,189,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-04-21,2019,4,Sunday,2,58146,2012-03-03,2,1,1033,7a9c1281-c7c3-4dc7-a703-207c0f78122a
39.0,admin.,single,university_degree,No,No,No,telephone,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-04-28,2015,4,Tuesday,2,118904,2012-09-01,20,3,851,0fea8fa2-ec48-4dc2-96f2-4041fbca2b07
46.0,admin.,married,high_school,No,,,telephone,148,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-01-11,2015,1,Sunday,1,36010,2012-01-30,28,1,1066,f5e29ae3-2fb6-4dcb-b0ea-ae886f9035eb
39.0,blue-collar,married,basic_4_years,No,Yes,No,telephone,107,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-07-06,2016,7,Wednesday,3,84926,2012-02-19,19,0,1046,5bcfd052-8f72-4402-b934-b1a61e587754
35.0,unemployed,married,university_degree,No,Yes,No,telephone,82,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-03-05,2018,3,Monday,1,171135,2012-11-07,30,4,784,68786c3d-9da5-4793-a6aa-1818c4852d5c
30.0,technician,single,university_degree,No,Yes,No,telephone,405,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2018-09-17,2018,9,Monday,3,105837,2012-10-24,16,4,798,13a2d529-b6df-4e10-83b9-f5e568bfa67c
44.0,blue-collar,married,basic_9_years,No,Yes,No,telephone,103,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-02-01,2016,2,Monday,1,138824,2012-08-16,22,4,867,8f5d8e53-376a-4f58-a3a9-647588db17ef
32.0,unemployed,married,basic_9_years,No,No,No,telephone,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-04-10,2015,4,Friday,2,162709,2012-04-13,21,3,992,0d3fd5b7-53a6-4b28-a88b-a076b7583a32
27.0,blue-collar,single,basic_9_years,No,No,No,telephone,61,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-08-04,2016,8,Thursday,3,104606,2012-06-20,26,2,924,7e625b2c-f995-4c50-b650-fac50ec8fd8b
46.0,admin.,married,professional_course,No,No,No,telephone,424,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-10-20,2019,10,Sunday,4,111706,2012-02-13,30,3,1052,63484db6-939e-4912-8298-5a066415c130
29.0,blue-collar,married,high_school,No,No,No,telephone,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-11-16,2018,11,Friday,4,157379,2012-01-03,5,1,1093,ba2a99fb-df52-4f9a-a783-67c80290643b
39.0,management,married,university_degree,No,Yes,No,telephone,157,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2019-11-16,2019,11,Saturday,4,34373,2012-11-23,20,4,768,bd204af1-21a5-4ae6-9aff-04bbac2b1ac2
34.0,blue-collar,married,basic_9_years,No,No,No,telephone,157,29,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-06-28,2017,6,Wednesday,2,68849,2012-12-21,15,4,740,655a026f-d813-40c6-bed3-ce53c9fa03c3
34.0,blue-collar,married,basic_4_years,No,No,No,telephone,110,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-02-21,2015,2,Saturday,1,171990,2012-01-16,27,3,1080,7ddfc2b7-e9cd-4e2e-8c30-e0925ffc0ce6
39.0,admin.,married,university_degree,No,No,No,telephone,69,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-02-04,2018,2,Sunday,1,121972,2012-03-25,12,2,1011,908bb6c7-1b66-482c-87b5-39010361d9b3
35.0,entrepreneur,married,university_degree,No,No,No,telephone,513,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,1,2019-11-24,2019,11,Sunday,4,19674,2012-01-06,20,1,1090,e80a7836-7645-4a91-ba74-b55cf0f8e899
39.0,blue-collar,divorced,basic_4_years,No,Yes,No,telephone,241,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-06-27,2018,6,Wednesday,2,9733,2012-08-08,17,2,875,a7b04e16-97b9-4b70-95e9-b45e7de9d730
38.0,admin.,married,university_degree,No,No,No,telephone,757,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-04-06,2015,4,Monday,2,29342,2012-07-20,10,2,894,727acf77-408d-4634-b77e-0d5c0336f76b
32.0,technician,single,high_school,No,No,No,telephone,68,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-06-26,2015,6,Friday,2,141640,2012-03-09,24,2,1027,7ca81028-8b71-4d7d-be23-59949f691fff
32.0,technician,married,professional_course,No,No,No,telephone,171,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-07-11,2017,7,Tuesday,3,101126,2012-01-06,19,3,1090,d902d524-033b-4cbf-af27-ea6b5114be4e
38.0,blue-collar,married,professional_course,No,No,No,telephone,182,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-11-11,2017,11,Saturday,4,64926,2012-02-03,9,1,1062,7f31f0b2-89e2-4d2c-82da-8e4a08fa021e
39.0,admin.,married,basic_9_years,No,No,No,telephone,270,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-06-11,2016,6,Saturday,2,168358,2012-04-24,28,2,981,e5aced8c-e010-43a0-a5b3-ab4ca4bd570d
38.0,technician,married,basic_6_years,No,No,Yes,telephone,172,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-04-23,2019,4,Tuesday,2,43235,2012-01-09,3,2,1087,99ae314b-6573-4669-ad64-e2bebd92ceec
28.0,admin.,single,unknown,No,Yes,No,telephone,177,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-09-13,2017,9,Wednesday,3,121949,2012-07-21,6,4,893,8d66b5c1-0044-4675-a117-c58508a0795e
33.0,technician,married,high_school,No,Yes,No,telephone,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-06-24,2015,6,Wednesday,2,97954,2012-04-01,7,3,1004,7708a054-b39f-4233-bdb8-d8e63c1d224a
39.0,technician,single,professional_course,No,No,Yes,telephone,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2019-10-19,2019,10,Saturday,4,46594,2012-12-17,16,1,744,1ebedba0-c8bc-4ea4-8e8c-3a93718d9466
41.0,services,divorced,basic_9_years,No,Yes,No,telephone,192,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-01-26,2017,1,Thursday,1,39175,2012-08-09,27,1,874,4d2a5d62-8d97-4843-9189-2d7b5953f268
41.0,admin.,divorced,high_school,No,No,No,telephone,686,11,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,1,2019-02-07,2019,2,Thursday,1,144712,2012-11-13,32,1,778,bc3c7b4d-d68d-4503-b03f-1877b73e76a8
40.0,blue-collar,married,basic_6_years,No,Yes,No,telephone,104,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-03-10,2018,3,Saturday,1,57230,2012-07-13,21,4,901,f748cbed-5168-4f99-99a4-df29c08a76fd
31.0,blue-collar,single,high_school,No,Yes,Yes,telephone,325,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-05-26,2017,5,Friday,2,39445,2012-05-19,3,1,956,706d7c75-9ae1-4e32-a049-e245e2f4d050
41.0,services,married,high_school,No,No,No,telephone,33,21,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-01-19,2018,1,Friday,1,144477,2012-01-25,12,1,1071,11f2495f-dd66-4052-943b-3e1f6a7c4c12
34.0,entrepreneur,single,professional_course,No,Yes,No,telephone,144,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-11-09,2016,11,Wednesday,4,80472,2012-09-30,5,0,822,d64dae96-90ef-4c6d-bdc3-9693d74b220f
48.0,services,married,high_school,No,Yes,No,telephone,57,8,999,0,nonexistent,1.4,,-41.8,4.96,5228,0,2015-12-31,2015,12,Thursday,4,152112,2012-06-30,18,3,914,15e26aef-8c51-4ae6-a127-c5e20ed19466
52.0,technician,divorced,university_degree,No,No,No,telephone,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-10-31,2017,10,Tuesday,4,158688,2012-06-26,24,2,918,627c7674-ef78-44c2-bca6-abffd6f81ae9
47.0,blue-collar,married,basic_9_years,No,Yes,No,telephone,109,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-10-02,2016,10,Sunday,4,61004,2012-09-14,32,4,838,a0395e5a-c464-4a5a-98c9-2be8bec297b8
50.0,housemaid,single,unknown,No,No,No,telephone,741,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,1,2015-10-05,2015,10,Monday,4,163371,2012-02-18,6,4,1047,841aa09d-7122-488b-a930-be9eeffd053a
40.0,admin.,single,high_school,No,No,No,telephone,349,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2015-09-19,2015,9,Saturday,3,23165,2012-06-28,17,1,916,b01cb9bb-fb58-41b0-b941-ce5b4fd1d8ad
38.0,admin.,divorced,high_school,No,No,No,telephone,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-12-10,2016,12,Saturday,4,155588,2012-02-26,10,1,1039,00b86887-02a4-4083-8f56-830fc48f19c3
47.0,services,married,high_school,No,Yes,No,telephone,87,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-11-14,2018,11,Wednesday,4,98056,2012-09-03,15,4,849,023d3c68-27a1-45be-aafd-d81a26daaa07
34.0,blue-collar,married,basic_9_years,No,No,No,telephone,95,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-02-07,2017,2,Tuesday,1,142732,2012-08-27,30,1,856,f8ca7d2e-ec7b-47b6-ba05-8cd16d10453f
35.0,entrepreneur,married,basic_6_years,No,No,No,telephone,114,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-09-09,2015,9,Wednesday,3,127064,2012-04-25,3,1,980,273e8b0e-6d80-4922-a8f5-9961748a2ff9
33.0,blue-collar,single,basic_9_years,No,No,No,telephone,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-03-27,2019,3,Wednesday,1,19880,2012-04-29,30,0,976,6e76189d-e8f9-4bc8-abf0-6821ab518124
37.0,management,married,university_degree,No,No,No,telephone,1323,9,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,1,2018-08-29,2018,8,Wednesday,3,69075,2012-04-16,21,2,989,29773d33-0b12-4bc2-ae57-be02ae39ba2d
52.0,blue-collar,married,basic_4_years,No,Yes,No,telephone,186,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-10-22,2017,10,Sunday,4,104167,2012-12-28,14,2,733,97b0dc57-8ff5-476d-9731-e2f710d87917
29.0,admin.,divorced,university_degree,No,No,No,telephone,187,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-11-18,2019,11,Monday,4,87597,2012-07-21,24,2,893,f757f49b-b612-4f3a-bef9-c55de6d8e2de
47.0,entrepreneur,married,university_degree,No,Yes,No,telephone,580,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-09-23,2016,9,Friday,3,40671,2012-07-05,29,2,909,61d5067a-ef7a-4d04-8522-69e3e0068884
39.0,services,divorced,high_school,No,Yes,No,telephone,81,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-08-31,2019,8,Saturday,3,144763,2012-07-01,29,2,913,27acba1b-d363-438e-b987-21bae20490eb
52.0,,married,basic_4_years,No,No,No,telephone,253,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-10-19,2018,10,Friday,4,36767,2012-07-12,9,1,902,0a3371fe-4eb3-46bf-a090-6506f126b3ca
41.0,blue-collar,married,basic_6_years,No,Yes,No,telephone,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-10-29,2018,10,Monday,4,76895,2012-06-19,25,2,925,946b18d1-1762-4047-8d80-4ab268f562a5
39.0,blue-collar,married,basic_6_years,No,,,telephone,144,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-12-23,2017,12,Saturday,4,130712,2012-12-30,12,4,731,dc6a1d47-bf53-4d8e-9ef0-673e270ae8ba
35.0,blue-collar,divorced,basic_9_years,No,,,telephone,276,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2019-01-22,2019,1,Tuesday,1,129391,2012-03-15,27,2,1021,d02e6bd3-589a-45a7-9e7b-b0b507504434
39.0,retired,married,basic_4_years,No,No,No,telephone,93,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-06-09,2016,6,Thursday,2,159392,2012-05-25,12,2,950,81a0307e-a454-4b55-9e23-95074d456812
32.0,admin.,divorced,university_degree,No,No,No,telephone,106,10,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-11-17,2019,11,Sunday,4,6322,2012-11-24,8,4,767,9c4a149a-6e25-4e2d-ae93-5e6214c88191
39.0,technician,single,professional_course,No,No,No,telephone,90,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-01-24,2017,1,Tuesday,1,23529,2012-06-28,29,0,916,34c0d216-a67e-45c5-bd2a-ee0a4d1ca8d1
28.0,admin.,single,university_degree,No,No,No,telephone,78,5,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2017-11-15,2017,11,Wednesday,4,119214,2012-05-13,18,0,962,0413d747-dc95-436c-b8ef-7659b43bc82f
40.0,blue-collar,single,basic_9_years,No,No,No,telephone,55,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-12-11,2019,12,Wednesday,4,39336,2012-08-11,12,3,872,e5ce3793-e0b2-4d99-9c9a-edf189c6fbb9
59.0,admin.,married,high_school,No,No,No,telephone,204,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-10-19,2018,10,Friday,4,21845,2012-11-27,32,2,764,cadc4028-a359-45c5-9018-2e288b566210
39.0,technician,divorced,professional_course,No,No,No,telephone,408,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-12-20,2016,12,Tuesday,4,98969,2012-11-21,3,2,770,14616904-7246-4b70-abee-e3a9984fdd01
32.0,blue-collar,married,basic_6_years,No,No,No,telephone,147,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2016-10-12,2016,10,Wednesday,4,57362,2012-08-30,3,1,853,4425792f-aec8-40a9-b82d-d69893ef41d0
38.0,admin.,single,high_school,No,Yes,No,telephone,287,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2016-03-03,2016,3,Thursday,1,172266,2012-04-03,5,1,1002,9bab071e-265f-4395-8161-0c6a346a0fc0
34.0,management,married,university_degree,No,No,No,telephone,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-12-18,2016,12,Sunday,4,27932,2012-11-09,16,3,782,0cbe4ea0-e3b8-4e39-bc19-d57ea5ebe973
41.0,blue-collar,married,basic_9_years,No,Yes,No,telephone,119,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-02-16,2019,2,Saturday,1,19028,2012-04-01,16,1,1004,5df0a19e-e69b-455b-a44a-0656d2aabdc9
51.0,blue-collar,divorced,basic_4_years,No,No,No,telephone,133,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-03-20,2019,3,Wednesday,1,20115,2012-04-11,23,1,994,87c0c625-0a18-4c77-b9b1-7258665ab248
31.0,blue-collar,married,basic_9_years,No,No,No,telephone,195,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-10-04,2019,10,Friday,4,88990,2012-06-22,7,2,922,b36d54db-b58a-419e-8650-878edc140233
28.0,admin.,married,high_school,No,No,No,telephone,108,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-02-20,2018,2,Tuesday,1,45015,2012-09-13,20,1,839,78ca1384-ae0d-4976-9cd9-544aaa5abf21
40.0,technician,married,professional_course,No,No,No,telephone,92,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2019-10-25,2019,10,Friday,4,40519,2012-02-01,8,2,1064,2d269577-2b0b-41fa-9b22-d4883b657454
39.0,blue-collar,single,basic_9_years,No,No,No,telephone,264,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-12-30,2018,12,Sunday,4,92571,2012-01-19,14,1,1077,82790b14-b6c2-467c-8cf3-c6aad2252c9b
56.0,housemaid,divorced,basic_4_years,No,No,No,telephone,123,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2015-07-20,2015,7,Monday,3,137332,2012-03-25,10,3,1011,23de19fb-7fb3-4dea-9e64-d77146cd8755
45.0,admin.,married,basic_9_years,No,No,No,telephone,73,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-11-04,2016,11,Friday,4,158442,2012-11-21,11,1,770,068517d7-ba54-4174-b139-50c0ce3c5ad2
34.0,admin.,married,university_degree,No,No,No,telephone,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-10-30,2017,10,Monday,4,159025,2012-08-13,6,3,870,efacebf2-35bf-4432-adc0-bbb3e5177825
34.0,blue-collar,married,basic_9_years,No,No,No,telephone,206,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2017-01-10,2017,1,Tuesday,1,69044,2012-03-29,8,4,1007,20fd1598-b53a-4286-b9ea-07d3cc432997
54.0,entrepreneur,married,university_degree,No,No,No,telephone,100,17,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2017-09-19,2017,9,Tuesday,3,161821,2012-11-21,4,2,770,2a6e5694-655c-4d0e-923d-333ff8f1470c
32.0,blue-collar,married,basic_9_years,No,Yes,Yes,telephone,452,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-06-12,2015,6,Friday,2,140679,2012-05-08,5,2,967,a1ba00e4-ccae-4e63-9ddf-7485c5e14e92
36.0,blue-collar,single,basic_6_years,No,Yes,Yes,telephone,163,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-05-28,2018,5,Monday,2,12502,2012-02-05,13,4,1060,35990b5e-127a-451b-ae1d-130f126f908b
40.0,blue-collar,married,unknown,No,Yes,No,telephone,69,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-10-11,2015,10,Sunday,4,10833,2012-09-05,5,2,847,a6769d16-a84e-49a2-a7f1-4de5cee0388d
25.0,technician,single,university_degree,No,Yes,Yes,telephone,35,6,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228,0,2016-01-28,2016,1,Thursday,1,172934,2012-11-02,26,2,789,58bcce4c-13dd-4f9e-9bd7-32de60312724
52.0,blue-collar,married,unknown,No,No,No,telephone,215,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-03-25,2015,3,Wednesday,1,73159,2012-06-01,28,2,943,aae73a5d-cc6a-44c8-a527-873910f286aa
44.0,management,divorced,university_degree,No,Yes,No,telephone,96,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2016-02-03,2016,2,Wednesday,1,95291,2012-02-27,11,1,1038,3def80f6-07d6-450a-9c87-089f3c9f49f5
52.0,services,married,university_degree,No,No,No,telephone,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2015-02-16,2015,2,Monday,1,13459,2012-03-07,31,3,1029,10df58bd-758a-4056-a458-f9b284ac56ff
34.0,entrepreneur,married,university_degree,No,Yes,Yes,telephone,265,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228,0,2018-05-25,2018,5,Friday,2,173636,2012-10-27,3,1,795,e6c816a3-4d57-4807-bb1d-b1f19d0481ca
